stage,comparison,feature,weighting,median_difference,effect_size,roc_auc,distribution_overlap,overlap_measure,candidate_threshold,threshold_direction,precision,recall,f1,tn,fp,fn,tp,confusion_matrix
whisper,whisper_vs_all_non_whisper,speech_gate_open,segment,0.0,,0.5,1.0,shared_histogram_mass,1.0,>=,0.19047619047619047,1.0,0.32,0,17,0,4,"[[0, 17], [0, 4]]"
whisper,whisper_vs_all_non_whisper,comparison_speech_evaluated,segment,0.0,,0.5,1.0,shared_histogram_mass,1.0,>=,0.19047619047619047,1.0,0.32,0,17,0,4,"[[0, 17], [0, 4]]"
whisper,whisper_vs_all_non_whisper,comparison_speech_is_speech,segment,0.667055692055692,2.191010375633903,0.7058823529411765,0.3088235294117647,shared_histogram_mass,0.6407185628742516,>=,0.36363636363636365,1.0,0.5333333333333333,10,7,0,4,"[[10, 7], [0, 4]]"
whisper,whisper_vs_all_non_whisper,comparison_speech_aggressiveness,segment,0.0,,0.5,1.0,shared_histogram_mass,1.0,>=,0.19047619047619047,1.0,0.32,0,17,0,4,"[[0, 17], [0, 4]]"
whisper,whisper_vs_all_non_whisper,is_whisper,segment,0.5700734893848667,2.552641678743463,0.9264705882352942,0.11764705882352941,shared_histogram_mass,0.2777777777777778,>=,0.6666666666666666,1.0,0.8,15,2,0,4,"[[15, 2], [0, 4]]"
whisper,whisper_vs_all_non_whisper,whisper_processed,segment,0.0,,0.5,1.0,shared_histogram_mass,1.0,>=,0.19047619047619047,1.0,0.32,0,17,0,4,"[[0, 17], [0, 4]]"
whisper,whisper_vs_all_non_whisper,trigger,segment,0.007498516480552409,4.1414803470461505,1.0,0.0,shared_histogram_mass,0.004545454545454545,>=,1.0,1.0,1.0,17,0,0,4,"[[17, 0], [0, 4]]"
whisper,whisper_vs_all_non_whisper,total_band_energy,segment,0.3719219297564194,0.140204072483362,0.5882352941176471,0.7058823529411764,shared_histogram_mass,0.15507633772072402,>=,0.36363636363636365,1.0,0.5333333333333333,10,7,0,4,"[[10, 7], [0, 4]]"
whisper,whisper_vs_all_non_whisper,low_proportion,segment,-0.2253108888152161,-3.818484293645079,0.0,0.0,shared_histogram_mass,0.5037223101997209,<=,1.0,1.0,1.0,17,0,0,4,"[[17, 0], [0, 4]]"
whisper,whisper_vs_all_non_whisper,mid_proportion,segment,0.19504234335175735,3.7788056543880235,1.0,0.0,shared_histogram_mass,0.411200099304825,>=,1.0,1.0,1.0,17,0,0,4,"[[17, 0], [0, 4]]"
whisper,whisper_vs_all_non_whisper,high_proportion,segment,0.020622299968308805,0.9450112324879798,0.7941176470588235,0.35294117647058826,shared_histogram_mass,0.06627077536591085,>=,0.4,1.0,0.5714285714285715,11,6,0,4,"[[11, 6], [0, 4]]"
whisper,whisper_vs_all_non_whisper,grouped_v1_is_whisper,segment,0.6707381886943816,2.3605425160858005,0.7941176470588235,0.3529411764705882,shared_histogram_mass,0.5444444444444444,>=,0.4,1.0,0.5714285714285715,11,6,0,4,"[[11, 6], [0, 4]]"
whisper,whisper_vs_all_non_whisper,final_trigger,segment,0.007498516480552409,4.1414803470461505,1.0,0.0,shared_histogram_mass,0.004545454545454545,>=,1.0,1.0,1.0,17,0,0,4,"[[17, 0], [0, 4]]"
whisper,whisper_vs_all_non_whisper,rms,segment,0.0008096187565308893,0.6246995130190572,0.6176470588235294,0.5588235294117647,shared_histogram_mass,0.0008600425301043066,>=,0.3333333333333333,1.0,0.5,9,8,0,4,"[[9, 8], [0, 4]]"
whisper,whisper_vs_all_non_whisper,zcr,segment,0.0394992881682342,2.5419965451578204,1.0,0.05882352941176474,shared_histogram_mass,0.16248189734619792,>=,1.0,1.0,1.0,17,0,0,4,"[[17, 0], [0, 4]]"
whisper,whisper_vs_all_non_whisper,entropy,segment,-0.007541794823960668,-0.02360253545853872,0.5,0.8235294117647058,shared_histogram_mass,3.6767849580452325,<=,0.26666666666666666,1.0,0.4210526315789474,6,11,0,4,"[[6, 11], [0, 4]]"
whisper,whisper_vs_all_non_whisper,voicing,segment,-0.04347786753120686,-2.439919971742961,0.0,0.058823529411764705,shared_histogram_mass,0.8604921812460988,<=,1.0,1.0,1.0,17,0,0,4,"[[17, 0], [0, 4]]"
whisper,whisper_vs_all_non_whisper,hnr,segment,15.004958841469502,2.051504139534348,0.8235294117647058,0.2941176470588234,shared_histogram_mass,80.8576705107985,>=,0.5,1.0,0.6666666666666666,13,4,0,4,"[[13, 4], [0, 4]]"
whisper,whisper_vs_all_non_whisper,spectral_centroid,segment,99.59835654872882,1.0649472825292505,0.9705882352941176,0.5294117647058821,shared_histogram_mass,1628.470531176045,>=,0.8,1.0,0.888888888888889,16,1,0,4,"[[16, 1], [0, 4]]"
whisper,whisper_vs_all_non_whisper,band_energy_low,segment,0.0400546250439983,0.040574521423967835,0.5441176470588235,0.7647058823529412,shared_histogram_mass,0.033413415316408374,>=,0.3076923076923077,1.0,0.47058823529411764,8,9,0,4,"[[8, 9], [0, 4]]"
whisper,whisper_vs_all_non_whisper,band_energy_mid,segment,0.27640491774155024,0.24629105254520997,0.7205882352941176,0.7647058823529412,shared_histogram_mass,0.11125522338280319,>=,0.4444444444444444,1.0,0.6153846153846153,12,5,0,4,"[[12, 5], [0, 4]]"
whisper,whisper_vs_all_non_whisper,band_energy_high,segment,0.04363605474847362,0.046880529388141655,0.7058823529411765,0.7647058823529411,shared_histogram_mass,0.010407699020512366,>=,0.4,1.0,0.5714285714285715,11,6,0,4,"[[11, 6], [0, 4]]"
whisper,whisper_vs_all_non_whisper,temporal_score,segment,0.0,,0.5,1.0,shared_histogram_mass,0.0,>=,0.19047619047619047,1.0,0.32,0,17,0,4,"[[0, 17], [0, 4]]"
whisper,whisper_vs_all_non_whisper,formant_score,segment,0.0,,0.5,1.0,shared_histogram_mass,0.0,>=,0.19047619047619047,1.0,0.32,0,17,0,4,"[[0, 17], [0, 4]]"
whisper,whisper_vs_all_non_whisper,low_proportion_std,segment,0.0632002050056864,2.2506016275426983,0.9038461538461539,0.2307692307692308,shared_histogram_mass,0.13918792214935527,>=,0.75,0.75,0.75,12,1,1,3,"[[12, 1], [1, 3]]"
whisper,whisper_vs_all_non_whisper,mid_proportion_std,segment,0.07548717983583333,2.843812705164732,0.9807692307692307,0.07692307692307689,shared_histogram_mass,0.1334639541256192,>=,0.8,1.0,0.888888888888889,12,1,0,4,"[[12, 1], [0, 4]]"
whisper,whisper_vs_all_non_whisper,high_proportion_std,segment,0.031807200830186316,2.306510500802167,0.9807692307692307,0.32692307692307687,shared_histogram_mass,0.03550176587383468,>=,0.8,1.0,0.888888888888889,12,1,0,4,"[[12, 1], [0, 4]]"
whisper,whisper_vs_all_non_whisper,zcr_std,segment,0.011890834285876423,2.7873087776752463,0.9423076923076923,0.07692307692307689,shared_histogram_mass,0.030950664184820113,>=,0.8,1.0,0.888888888888889,12,1,0,4,"[[12, 1], [0, 4]]"
whisper,whisper_vs_all_non_whisper,entropy_std,segment,0.08656335482114075,0.7111001191518158,0.75,0.46153846153846173,shared_histogram_mass,0.23676312453782233,>=,0.5,1.0,0.6666666666666666,9,4,0,4,"[[9, 4], [0, 4]]"
whisper,whisper_vs_all_non_whisper,spectral_centroid_std,segment,44.5332330882469,1.0630742555325363,0.7884615384615384,0.326923076923077,shared_histogram_mass,116.12677314050238,>=,0.5714285714285714,1.0,0.7272727272727273,10,3,0,4,"[[10, 3], [0, 4]]"
whisper,whisper_vs_all_non_whisper,spectral_flux,segment,0.0008938074161561529,0.24616232029987173,0.6617647058823529,0.8676470588235293,shared_histogram_mass,0.005444562344527254,>=,0.36363636363636365,1.0,0.5333333333333333,10,7,0,4,"[[10, 7], [0, 4]]"
whisper,whisper_vs_all_non_whisper,cepstral_peak_prominence,segment,0.024092371769935506,0.18165080632496108,0.5147058823529411,0.7058823529411766,shared_histogram_mass,1.287805228490464,>=,0.26666666666666666,1.0,0.4210526315789474,6,11,0,4,"[[6, 11], [0, 4]]"
whisper,whisper_vs_all_non_whisper,spectral_slope,segment,-4.993047218026375e-06,-0.06317319857198653,0.5147058823529411,0.7058823529411761,shared_histogram_mass,-0.0007627009227496914,<=,0.26666666666666666,1.0,0.4210526315789474,6,11,0,4,"[[6, 11], [0, 4]]"
whisper,whisper_vs_all_non_whisper,spectral_rolloff,segment,258.7978588277988,1.4739630066890108,1.0,0.35294117647058826,shared_histogram_mass,1803.0030030030032,>=,1.0,1.0,1.0,17,0,0,4,"[[17, 0], [0, 4]]"
whisper,whisper_vs_all_non_whisper,spectral_flatness,segment,-0.0005266604476700902,-0.13626918691158385,0.47058823529411764,0.7058823529411765,shared_histogram_mass,0.017671032812580072,<=,0.26666666666666666,1.0,0.4210526315789474,6,11,0,4,"[[6, 11], [0, 4]]"
whisper,whisper_vs_all_non_whisper,temporal_v1_window_full,segment,0.006116207951070374,0.02047098993311849,0.7647058823529411,0.7058823529411765,shared_histogram_mass,1.0,>=,0.3333333333333333,1.0,0.5,9,8,0,4,"[[9, 8], [0, 4]]"
whisper,whisper_vs_all_non_whisper,temporal_v1_silero_median,segment,0.05133098146743055,0.3485667581759096,0.6730769230769231,0.8461538461538461,shared_histogram_mass,0.04274613963564409,>=,0.42857142857142855,0.75,0.5454545454545454,9,4,1,3,"[[9, 4], [1, 3]]"
whisper,whisper_vs_all_non_whisper,temporal_v1_low_proportion_std,segment,0.0632002050056864,2.2506016275426983,0.9038461538461539,0.2307692307692308,shared_histogram_mass,0.13918792214935527,>=,0.75,0.75,0.75,12,1,1,3,"[[12, 1], [1, 3]]"
whisper,whisper_vs_all_non_whisper,temporal_v1_raw_is_whisper,segment,0.5700734893848667,2.552641678743463,0.9264705882352942,0.11764705882352941,shared_histogram_mass,0.2777777777777778,>=,0.6666666666666666,1.0,0.8,15,2,0,4,"[[15, 2], [0, 4]]"
whisper,whisper_vs_all_non_whisper,temporal_v1_is_whisper,segment,0.5700734893848667,2.552641678743463,0.9264705882352942,0.11764705882352941,shared_histogram_mass,0.2777777777777778,>=,0.6666666666666666,1.0,0.8,15,2,0,4,"[[15, 2], [0, 4]]"
whisper,whisper_vs_all_non_whisper,temporal_v1_qualifying_run,segment,9.651986935220467,2.1703870779877543,0.9264705882352942,0.3088235294117647,shared_histogram_mass,3.1,>=,0.5714285714285714,1.0,0.7272727272727273,14,3,0,4,"[[14, 3], [0, 4]]"
whisper,whisper_vs_all_non_whisper,confirmation_frames,segment,0.0,,0.5,1.0,shared_histogram_mass,20.0,>=,0.19047619047619047,1.0,0.32,0,17,0,4,"[[0, 17], [0, 4]]"
speech,speech_vs_non_speech,is_speech,segment,0.023952095808383235,0.10253442730358843,0.7333333333333333,0.6666666666666666,shared_histogram_mass,0.04790419161676647,>=,1.0,0.5,0.6666666666666666,15,0,3,3,"[[15, 0], [3, 3]]"
speech,speech_vs_non_speech,speech_gate_open,segment,0.0,,0.5,1.0,shared_histogram_mass,1.0,>=,0.2857142857142857,1.0,0.4444444444444445,0,15,0,6,"[[0, 15], [0, 6]]"
speech,speech_vs_non_speech,comparison_speech_evaluated,segment,0.0,,0.5,1.0,shared_histogram_mass,1.0,>=,0.2857142857142857,1.0,0.4444444444444445,0,15,0,6,"[[0, 15], [0, 6]]"
speech,speech_vs_non_speech,comparison_speech_is_speech,segment,0.7753349679955185,2.7188146883960154,0.8111111111111111,0.3333333333333333,shared_histogram_mass,0.6407185628742516,>=,0.5454545454545454,1.0,0.7058823529411764,10,5,0,6,"[[10, 5], [0, 6]]"
speech,speech_vs_non_speech,comparison_speech_aggressiveness,segment,0.0,,0.5,1.0,shared_histogram_mass,1.0,>=,0.2857142857142857,1.0,0.4444444444444445,0,15,0,6,"[[0, 15], [0, 6]]"
speech,speech_vs_non_speech,is_whisper,segment,0.4203260146373919,1.7018785686580105,0.9,0.4666666666666666,shared_histogram_mass,0.18518518518518517,>=,0.75,1.0,0.8571428571428571,13,2,0,6,"[[13, 2], [0, 6]]"
speech,speech_vs_non_speech,whisper_processed,segment,0.0,,0.5,1.0,shared_histogram_mass,1.0,>=,0.2857142857142857,1.0,0.4444444444444445,0,15,0,6,"[[0, 15], [0, 6]]"
speech,speech_vs_non_speech,trigger,segment,0.005266739248775177,1.78448596082602,0.8333333333333334,0.33333333333333337,shared_histogram_mass,0.004545454545454545,>=,1.0,0.6666666666666666,0.8,15,0,2,4,"[[15, 0], [2, 4]]"
speech,speech_vs_non_speech,total_band_energy,segment,0.8081275729915715,0.26390741122191835,0.7111111111111111,0.8666666666666667,shared_histogram_mass,0.15507633772072402,>=,0.5454545454545454,1.0,0.7058823529411764,10,5,0,6,"[[10, 5], [0, 6]]"
speech,speech_vs_non_speech,low_proportion,segment,-0.1692772095003891,-1.2024201786870312,0.3333333333333333,0.0,shared_histogram_mass,0.5037223101997209,<=,1.0,0.6666666666666666,0.8,15,0,2,4,"[[15, 0], [2, 4]]"
speech,speech_vs_non_speech,mid_proportion,segment,0.16338353373056452,1.3642161639304908,0.6666666666666666,0.06666666666666665,shared_histogram_mass,0.411200099304825,>=,1.0,0.6666666666666666,0.8,15,0,2,4,"[[15, 0], [2, 4]]"
speech,speech_vs_non_speech,high_proportion,segment,0.0108006944457609,0.380418787084047,0.5111111111111111,0.3666666666666667,shared_histogram_mass,0.06627077536591085,>=,0.4,0.6666666666666666,0.5,9,6,2,4,"[[9, 6], [2, 4]]"
speech,speech_vs_non_speech,grouped_v1_is_whisper,segment,0.5058346624136099,1.402582729306382,0.6444444444444445,0.5666666666666667,shared_histogram_mass,0.2962962962962963,>=,0.45454545454545453,0.8333333333333334,0.5882352941176471,9,6,1,5,"[[9, 6], [1, 5]]"
speech,speech_vs_non_speech,final_trigger,segment,0.005266739248775177,1.78448596082602,0.8333333333333334,0.33333333333333337,shared_histogram_mass,0.004545454545454545,>=,1.0,0.6666666666666666,0.8,15,0,2,4,"[[15, 0], [2, 4]]"
speech,speech_vs_non_speech,rms,segment,0.001970188490789275,1.3485990214085644,0.7777777777777778,0.6,shared_histogram_mass,0.0008600425301043066,>=,0.5,1.0,0.6666666666666666,9,6,0,6,"[[9, 6], [0, 6]]"
speech,speech_vs_non_speech,zcr,segment,0.03193990318024223,1.0168819529948296,0.6666666666666666,0.13333333333333336,shared_histogram_mass,0.16248189734619792,>=,1.0,0.6666666666666666,0.8,15,0,2,4,"[[15, 0], [2, 4]]"
speech,speech_vs_non_speech,entropy,segment,-0.06683954632479372,-0.15293027354554464,0.28888888888888886,0.6666666666666666,shared_histogram_mass,3.6767849580452325,<=,0.4,1.0,0.5714285714285715,6,9,0,6,"[[6, 9], [0, 6]]"
speech,speech_vs_non_speech,voicing,segment,-0.03584073089190942,-1.024693887652041,0.3333333333333333,0.06666666666666668,shared_histogram_mass,0.8604921812460988,<=,1.0,0.6666666666666666,0.8,15,0,2,4,"[[15, 0], [2, 4]]"
speech,speech_vs_non_speech,hnr,segment,19.86296439907443,3.319395048548203,0.9555555555555556,0.1999999999999999,shared_histogram_mass,80.8576705107985,>=,0.75,1.0,0.8571428571428571,13,2,0,6,"[[13, 2], [0, 6]]"
speech,speech_vs_non_speech,spectral_centroid,segment,76.87404770880676,0.4751230025885372,0.6444444444444445,0.5999999999999998,shared_histogram_mass,1628.470531176045,>=,0.8,0.6666666666666666,0.7272727272727272,14,1,2,4,"[[14, 1], [2, 4]]"
speech,speech_vs_non_speech,band_energy_low,segment,0.17445132675619357,0.11877460392106656,0.7222222222222222,0.7999999999999999,shared_histogram_mass,0.033413415316408374,>=,0.46153846153846156,1.0,0.631578947368421,8,7,0,6,"[[8, 7], [0, 6]]"
speech,speech_vs_non_speech,band_energy_mid,segment,0.28627968394538117,0.24218385577680973,0.7333333333333333,0.7333333333333334,shared_histogram_mass,0.0985841958358829,>=,0.6,1.0,0.7499999999999999,11,4,0,6,"[[11, 4], [0, 6]]"
speech,speech_vs_non_speech,band_energy_high,segment,0.01613795790985633,0.016559995026970024,0.6666666666666666,0.7333333333333333,shared_histogram_mass,0.0030097461411551633,>=,0.5,1.0,0.6666666666666666,9,6,0,6,"[[9, 6], [0, 6]]"
speech,speech_vs_non_speech,temporal_score,segment,0.0,,0.5,1.0,shared_histogram_mass,0.0,>=,0.2857142857142857,1.0,0.4444444444444445,0,15,0,6,"[[0, 15], [0, 6]]"
speech,speech_vs_non_speech,formant_score,segment,0.0,,0.5,1.0,shared_histogram_mass,0.0,>=,0.2857142857142857,1.0,0.4444444444444445,0,15,0,6,"[[0, 15], [0, 6]]"
speech,speech_vs_non_speech,low_proportion_std,segment,0.07766462400504613,2.640324370084226,0.8939393939393939,0.27272727272727276,shared_histogram_mass,0.08940691393489068,>=,0.75,1.0,0.8571428571428571,9,2,0,6,"[[9, 2], [0, 6]]"
speech,speech_vs_non_speech,mid_proportion_std,segment,0.08011217386812289,2.4323417051155123,0.8939393939393939,0.34848484848484845,shared_histogram_mass,0.11805876168646556,>=,0.8333333333333334,0.8333333333333334,0.8333333333333334,10,1,1,5,"[[10, 1], [1, 5]]"
speech,speech_vs_non_speech,high_proportion_std,segment,0.01879494685735694,1.1498893568924127,0.8636363636363636,0.5454545454545453,shared_histogram_mass,0.03550176587383468,>=,0.8,0.6666666666666666,0.7272727272727272,10,1,2,4,"[[10, 1], [2, 4]]"
speech,speech_vs_non_speech,zcr_std,segment,0.013280864412338729,3.1528612274242587,0.9848484848484849,0.16666666666666674,shared_histogram_mass,0.02434532786264191,>=,0.8571428571428571,1.0,0.923076923076923,10,1,0,6,"[[10, 1], [0, 6]]"
speech,speech_vs_non_speech,entropy_std,segment,0.11338906220625602,0.9038625831011808,0.9242424242424242,0.5454545454545456,shared_histogram_mass,0.23676312453782233,>=,0.75,1.0,0.8571428571428571,9,2,0,6,"[[9, 2], [0, 6]]"
