frame,timestamp,processing_mode,speech_detector_implementation,comparison_speech_detector_implementation,is_speech,speech_probability,speech_gate_open,comparison_speech_evaluated,comparison_speech_is_speech,comparison_speech_aggressiveness,is_whisper,whisper_processed,trigger,raw_score,whisper_probability,stage1_silero_threshold,stage1_silero_low_pass,stage1_enter_count,stage1_exit_count,stage1_candidate,zcr_threshold,zcr_pass,centroid_threshold,centroid_pass,group_a_pass,entropy_threshold,group_b_pass,total_band_energy,low_proportion,mid_proportion,high_proportion,low_proportion_threshold,group_c_pass,silero_rolling_median,high_silero_threshold,high_silero_raw,high_silero_count,high_silero_normal_evidence,silero_penalty,group_count,effective_group_score,grouped_v1_raw_is_whisper,stage2_is_whisper,stage2_consecutive_count,legacy_is_whisper,grouped_v1_is_whisper,whisper_classifier_implementation,final_trigger,rms,zcr,entropy,voicing,hnr,spectral_centroid,band_energy_low,band_energy_mid,band_energy_high,temporal_score,formant_score,low_proportion_std,mid_proportion_std,high_proportion_std,zcr_std,entropy_std,spectral_centroid_std,spectral_flux,cepstral_peak_prominence,spectral_slope,spectral_rolloff,spectral_flatness,temporal_v1_window_full,temporal_v1_silero_median,temporal_v1_low_proportion_std,temporal_v1_silero_min_pass,temporal_v1_silero_max_pass,temporal_v1_low_proportion_std_pass,temporal_v1_raw_is_whisper,temporal_v1_is_whisper,temporal_v1_qualifying_run,confirmation_frames
13,2026-08-08T14:11:37.005557,shadow,silero,webrtc,False,0.013991036452353,True,True,True,1,True,True,False,3,0.0,0.005,True,0,0,True,0.08,True,1280.0,True,True,2.6,True,0.10489246622523615,0.34777457525248795,0.6001791413247416,0.05204628342277049,0.8,True,0.004058422287926078,0.5,False,0,False,0,3,3,True,True,11,False,True,grouped_v1,False,0.00097867359031239,0.14613778705636743,3.768967069605476,0.8696480154268286,86.01922083447985,1596.4514362649106,0.036478932888667444,0.06295427031049669,0.005459263026072022,0.0,0.0,0.1664770177211981,0.16308569983317697,0.014347167861458397,0.009466207973907834,0.27781601115896126,81.1691119087459,0.003476024186065062,1.2021693204990527,-0.0007121194150120229,1566.6666666666667,0.01946585187009448,,,,,,,,,,
14,2026-08-08T14:11:37.013698,shadow,silero,webrtc,False,0.007503305561840534,True,True,True,1,True,True,False,3,0.0,0.005,True,0,0,True,0.08,True,1280.0,True,True,2.6,True,0.010356016972204778,0.7302379219636996,0.23489114394512384,0.034870934091176586,0.8,True,0.004058422287926078,0.5,False,0,False,0,3,3,True,True,12,False,True,grouped_v1,False,0.0003201328163245278,0.10647181628392484,3.5781834416570066,0.9297403156100911,76.5647281404001,1406.3773103561139,0.0075623563136036215,0.002432536673316298,0.00036112398528485894,0.0,0.0,0.16669926083517475,0.16175640235815242,0.01320737057793301,0.010622592261552025,0.27776850960890276,81.73874574606779,0.007659534586078672,1.1149257049499546,-0.0006669702819750208,1200.0,0.02033708112223498,,,,,,,,,,
15,2026-08-08T14:11:37.023786,shadow,silero,webrtc,False,0.004042032174766064,True,True,True,1,True,True,False,3,0.0,0.005,False,0,1,True,0.08,True,1280.0,True,True,2.6,True,0.003961047659988582,0.5779668562669503,0.36746269885452226,0.05457044487852736,0.8,True,0.003932201769202948,0.5,False,0,False,0,3,3,True,True,13,False,True,grouped_v1,False,0.00019485260891003928,0.11899791231732777,3.782645774219064,0.8949301057232655,72.01334612292202,1516.4885653876618,0.0022893542635671607,0.0014555372634307943,0.00021615613299062666,0.0,0.0,0.1687967927763358,0.1636259302724755,0.012672979666209682,0.010446760754235326,0.27281806029131794,81.72333218472072,0.0059154604575269104,1.5857224950113957,-0.0009569792771513857,1500.0,0.009578728356466754,,,,,,,,,,
16,2026-08-08T14:11:37.027959,shadow,silero,webrtc,False,0.004042032174766064,True,True,True,1,True,True,False,3,0.0,0.005,False,0,2,True,0.08,True,1280.0,True,True,2.6,True,0.0012452312546261805,0.5528436054759022,0.3997658136157977,0.04739058090830031,0.8,True,0.004042032174766064,0.5,False,0,False,0,3,3,True,True,14,False,True,grouped_v1,False,0.00011425854761834087,0.13569937369519833,3.802744863781715,0.8957537540507,67.15089681000411,1510.8087848351986,0.0006884181364588187,0.0004978008856454556,5.9012232521906315e-05,0.0,0.0,0.16933062456799983,0.16348901262901663,0.012102500203192281,0.010696190778663463,0.27437821353098957,79.76492031538027,0.005039128231512105,1.3052503999998037,-0.0007826766765766739,1500.0,0.017147807879771954,,,,,,,,,,
17,2026-08-08T14:11:37.035732,shadow,silero,webrtc,False,0.0026786141097545624,True,True,False,1,True,True,False,3,0.0,0.005,False,0,3,True,0.08,True,1280.0,True,True,2.6,True,0.005455643065576925,0.7544784992681902,0.19713278381082588,0.048388716920984044,0.8,True,0.004042032174766064,0.5,False,0,False,0,3,3,True,True,15,False,True,grouped_v1,False,0.00022791762956470522,0.12108559498956159,3.748708518352483,0.9173343493018216,73.51374555643005,1465.776758668894,0.0041161653926593865,0.0010754861049954072,0.0002639915679221314,0.0,0.0,0.1700500023742912,0.16382584087598304,0.011813538126297821,0.010653320102023444,0.28036623807766803,73.62523761204189,0.004050157654815121,1.4456090281259768,-0.0008627543608523587,1300.0,0.013509432081978336,,,,,,,,,,
18,2026-08-08T14:11:37.042057,shadow,silero,webrtc,False,0.0017823312664404511,True,True,False,1,True,True,False,3,0.0,0.005,False,0,4,True,0.08,True,1280.0,True,True,2.6,True,0.0008571661116503874,0.6939294892876584,0.25582564208605624,0.050244868626285334,0.8,True,0.004042032174766064,0.5,False,0,False,0,3,3,True,True,16,False,True,grouped_v1,False,9.296506724272654e-05,0.12526096033402923,3.492081484476493,0.9001951188016494,65.19316719509885,1637.320623078227,0.0005948128420922413,0.0002192850708873685,4.3068198670777544e-05,0.0,0.0,0.16772188727794096,0.16142102916992715,0.0118700048671215,0.010521589284638123,0.2749721982841555,83.20101385533488,0.0038589819469159806,1.1149683202603409,-0.0006559455438643339,1433.3333333333335,0.02277899312472101,,,,,,,,,,
19,2026-08-08T14:11:37.047222,shadow,silero,webrtc,False,0.0015924976905807853,True,True,False,1,True,True,False,3,0.0,0.005,False,0,5,True,0.08,True,1280.0,True,True,2.6,True,0.0012633187299086583,0.7615440896264996,0.1712621520285789,0.06719375834492163,0.8,True,0.004042032174766064,0.5,False,0,False,0,3,3,True,True,17,False,True,grouped_v1,False,0.00011365927741905404,0.12943632567849686,3.6831395184551905,0.9040630665231472,67.14137736654999,1534.8612224846258,0.0009620729120763949,0.00021635868438216782,8.48871334500957e-05,0.0,0.0,0.1705467220106486,0.1654887257429008,0.013092846409462967,0.010446760754235326,0.27597849613635916,77.24141207320173,0.0038015739899907933,1.4543867547297484,-0.0008728308660284297,1466.6666666666667,0.013115525485436038,,,,,,,,,,
20,2026-08-08T14:11:37.055299,shadow,silero,webrtc,False,0.0016498458571732044,True,True,False,1,True,True,False,3,0.0,0.005,False,0,6,True,0.08,True,1280.0,True,True,2.6,True,0.0007519011395347102,0.6811870156466795,0.2558734440841254,0.06293954026919514,0.8,True,0.004042032174766064,0.5,False,0,False,0,3,3,True,True,18,False,True,grouped_v1,False,8.845635227845858e-05,0.1524008350730689,3.7999029524751293,0.8886320966381167,64.64542458774073,1629.5560036860427,0.0005121852933009868,0.00019239153418352484,4.7324312050198604e-05,0.0,0.0,0.16863661483664077,0.16378376432862943,0.013906589805258746,0.013414884197425758,0.28266405454664634,85.85070741723027,0.002774443977674174,1.1714697517212997,-0.000696913003282407,1733.3333333333335,0.0261509688196585,,,,,,,,,,
21,2026-08-08T14:11:37.066872,shadow,silero,webrtc,False,0.0014404312241822481,True,True,False,1,True,True,False,3,0.0,0.005,False,0,7,True,0.08,True,1280.0,True,True,2.6,True,0.0008414066155910069,0.7252798144470842,0.22205592542224067,0.05266426013067509,0.8,True,0.003360323142260313,0.5,False,0,False,0,3,3,True,True,19,False,True,grouped_v1,False,9.714857498192392e-05,0.11482254697286012,3.645132464542084,0.9111893877293947,65.67578778626527,1499.6538870590718,0.0006102552340303947,0.00018683932468145656,4.431205687915573e-05,0.0,0.0,0.14747705943127276,0.14837319176227384,0.008311117790920563,0.013822918878703004,0.09853221213320552,68.80142540100478,0.0031037453381236907,1.6040422443109403,-0.0009612147590148529,1533.3333333333335,0.008743025935471967,,,,,,,,,,
22,2026-08-08T14:11:37.077454,shadow,silero,webrtc,False,0.0014477119548246264,True,True,False,1,True,True,False,3,0.0,0.005,False,0,8,True,0.08,True,1280.0,True,True,2.6,True,0.0010822170835302776,0.7537701727122718,0.1887720737535638,0.05745775353416443,0.8,True,0.0022304726880975068,0.5,False,0,False,0,3,3,True,True,20,False,True,grouped_v1,False,0.00010726334859637981,0.12317327766179541,3.604377973850333,0.9180041918177345,66.65988954426741,1462.1761778582697,0.0008157429579647884,0.0002042923631095443,6.218176245594493e-05,0.0,0.0,0.12428907818494728,0.1253840057107002,0.008438614353270462,0.013335047534589823,0.1020383768773657,71.5424979782587,0.0020018561936883195,1.5551946988283558,-0.0009366250325025914,1333.3333333333335,0.009779376121138704,,,,,,,,,,
23,2026-08-08T14:11:37.086150,shadow,silero,webrtc,False,0.0012694665929302573,True,True,False,1,True,True,False,3,0.0,0.005,False,0,9,True,0.08,True,1280.0,True,True,2.6,True,0.0005883014219968159,0.7369090240901011,0.19170573667570773,0.07138523923419128,0.8,True,0.0017160885618068278,0.5,False,0,False,0,3,3,True,True,21,False,True,grouped_v1,False,8.062074243977612e-05,0.17745302713987474,3.7307024552215045,0.8935564421519955,63.731944283969646,1573.0139938217542,0.00043352462675449235,0.000112780757491266,4.1996037751057626e-05,0.0,0.0,0.0702843493787823,0.07309122793304197,0.010101714094415284,0.01958976231765428,0.09971850757681415,69.55054908561802,0.0032426993323632506,1.3801266499610967,-0.0008304186004559306,1666.6666666666667,0.015969748336813177,,,,,,,,,,
24,2026-08-08T14:11:37.093431,shadow,silero,webrtc,False,0.0011656892020255327,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0011064327287719589,0.7632022103506305,0.17650497638621546,0.060292813263153944,0.8,True,0.0016211717738769948,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.0001116591070873441,0.16075156576200417,3.678954242205317,0.9146539762612299,67.02469727898679,1490.661205972779,0.0008444319042030387,0.00019529088266483053,6.670994190408957e-05,0.0,0.0,0.07251236193635026,0.07620860483448905,0.007703034162606024,0.019705114649748442,0.09310961336173616,59.165576706261106,0.003740871578108959,1.4347773774209551,-0.0008614109900811092,1300.0,0.012213441610637883,,,,,,,,,,
25,2026-08-08T14:11:37.105295,shadow,silero,webrtc,False,0.0010774574475362897,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0014213265034077746,0.7010374607706127,0.21895848939991916,0.08000404982946813,0.8,True,0.0015201048227027059,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00012231511257858993,0.1544885177453027,3.864257356071833,0.896875334261351,67.79388677232448,1559.497019935583,0.0009964031228749599,0.00031121150413023537,0.0001137118764025793,0.0,0.0,0.06012273817085848,0.06391488186668265,0.010193649928827618,0.019535177562070283,0.10329281455227883,59.441933685120595,0.0019284828333222801,1.7427987735558128,-0.001052021717308378,1566.6666666666667,0.008805108485012248,,,,,,,,,,
26,2026-08-08T14:11:37.114177,shadow,silero,webrtc,False,0.0011833541793748736,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0008552535051772193,0.7860622523307675,0.17311227782095992,0.04082546984827252,0.8,True,0.0014440715895034373,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,9.997825823654644e-05,0.10020876826722339,3.200834671268408,0.935851720228149,66.06935934569017,1461.536428385498,0.0006722824965933888,0.00014805488239558857,3.491612618824195e-05,0.0,0.0,0.03266154751592073,0.03020921060190193,0.011139046583242827,0.022839859082797738,0.17750867807695084,63.27215600864501,0.004908127093608199,1.0473087827804382,-0.0006314551978584305,1166.6666666666667,0.021619135559525587,,,,,,,,,,
27,2026-08-08T14:11:37.124466,shadow,silero,webrtc,False,0.0012169001856818795,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0008813106806623541,0.6696659772711703,0.21548217608898818,0.11485184663984166,0.8,True,0.0013549489085562527,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00010098127487553602,0.13569937369519833,3.6103944640671255,0.8750631984511809,65.87450862599623,1697.2448177392569,0.0005901837782452756,0.0001899067432795914,0.00010122015913748716,0.0,0.0,0.037367226350552785,0.030225585611993788,0.019461026469946782,0.022305988123913285,0.17423246707096587,76.07334380163292,0.006182705719686306,1.1814393555493519,-0.0007079752064722666,2000.0000000000002,0.02185565760098238,,,,,,,,,,
28,2026-08-08T14:11:37.134858,shadow,silero,webrtc,False,0.0011165470350533724,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0005364521488682649,0.5396025988258532,0.35143378672001063,0.10896361445413626,0.8,True,0.0012431833893060684,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,7.794837677467786e-05,0.1732776617954071,4.03874363667475,0.8370592472031264,63.100410665737414,1796.2257904947573,0.0002894709736750292,0.0001885274100708612,5.8453765122374526e-05,0.0,0.0,0.06759098228738095,0.05167929298620282,0.02250624517472268,0.02426476487825952,0.20510153867694528,103.39341532988843,0.0073554345595233045,1.3065813535751527,-0.0007872137448472183,2166.666666666667,0.02476702172470021,,,,,,,,,,
29,2026-08-08T14:11:37.151896,shadow,silero,webrtc,False,0.0011404689867049456,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0006229283318486262,0.685226002177734,0.2295615632229918,0.0852124345992742,0.8,True,0.0012001271825283766,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,8.456973101930264e-05,0.1649269311064718,3.68088946215638,0.8863325739229557,64.18278593294032,1620.456720421579,0.00042684669047587893,0.0001430004016350612,5.308123973768604e-05,0.0,0.0,0.06583209297596718,0.04948724580027172,0.02279614584627803,0.02473353356095179,0.20510539692658977,103.63623538757751,0.004112654359172965,1.315514108144537,-0.0007968699206798063,1933.3333333333335,0.02017657020469646,,,,,,,,,,
30,2026-08-08T14:11:37.167610,shadow,silero,webrtc,False,0.0011351520661264658,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0005438207213097565,0.724763907451451,0.19519321357021582,0.08004287897833307,0.8,True,0.0011745216907002032,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,7.851862204008795e-05,0.1649269311064718,3.6033172881156763,0.8905345658511149,63.44475568240011,1622.1242630645613,0.00039414163092952567,0.00010615011419852411,4.352897618170663e-05,0.0,0.0,0.06560680438380355,0.048718431520953245,0.022583300566644704,0.025349660520518645,0.2025960881216163,103.29714182855531,0.005384623384581815,1.6472825184570115,-0.0010092876737916247,1500.0,0.008162454612539184,,,,,,,,,,
31,2026-08-08T14:11:37.177995,shadow,silero,webrtc,False,0.0011717119487002492,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.00027315461227419685,0.41947310501831375,0.4227253603867516,0.1578015345949345,0.8,True,0.001168700575362891,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,6.089106348616819e-05,0.19832985386221294,4.288428378710272,0.808213420075009,60.21902905446947,1887.186815246798,0.00011458101336073094,0.00011546938191491327,4.3104216998552596e-05,0.0,0.0,0.10815613994583265,0.0789272781835884,0.03211872434002795,0.027078781406414964,0.2750197600300038,134.51484144466812,0.005350096435326074,1.1023073635398573,-0.0006569261178900039,2533.3333333333335,0.052688593061502885,,,,,,,,,,
32,2026-08-08T14:11:37.181050,shadow,silero,webrtc,False,0.0011717119487002492,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.00020276994539112367,0.5788314197411265,0.29233859592777145,0.12882998433110204,0.8,True,0.001168700575362891,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,5.691490684797714e-05,0.1732776617954071,3.868279227120693,0.8496736523902061,59.611371830988716,1784.2565046730501,0.0001173696153715748,5.927748113199198e-05,2.6122848887556882e-05,0.0,0.0,0.1086279826960978,0.07880016277757812,0.03297213020942863,0.02523938414982449,0.2743514260355777,132.12313812062996,0.00451217659889283,1.2797033957082837,-0.0007731294591223301,2300.0,0.025923970863413075,,,,,,,,,,
33,2026-08-08T14:11:37.190437,shadow,silero,webrtc,False,0.0010324276518076658,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.000411376923681366,0.5880406977518631,0.3119225293196194,0.10003677292851754,0.8,True,0.0011530790943652391,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,7.003113854327353e-05,0.13987473903966596,3.906921117728748,0.8588168733800366,62.07217051758691,1738.0425675173647,0.00024190637324060537,0.00012831773053841573,4.11528199023449e-05,0.0,0.0,0.10732636667992156,0.07866299588965073,0.03222126468616871,0.025208282001041468,0.27776784450692243,131.8801610877426,0.004446634254595613,1.1334728488846515,-0.0006744046417884231,1966.6666666666667,0.031470635177836714,,,,,,,,,,
