frame,timestamp,processing_mode,speech_detector_implementation,is_speech,speech_probability,speech_gate_open,is_whisper,whisper_processed,trigger,raw_score,whisper_probability,rms,zcr,entropy,voicing,hnr,spectral_centroid,band_energy_low,band_energy_mid,band_energy_high,temporal_score,formant_score
19,2026-08-06T22:37:59.599320,shadow,silero,False,0.0015924976905807853,True,False,True,False,1,0.3333333333333333,0.00011365927741905404,0.12943632567849686,3.6831395184551905,0.0,0.0,1534.8612224846258,0.0009620729120763949,0.00021635868438216782,8.48871334500957e-05,0.0,0.0
20,2026-08-06T22:37:59.605782,shadow,silero,False,0.0016498458571732044,True,False,True,False,1,0.3333333333333333,8.845635227845858e-05,0.1524008350730689,3.7999029524751293,0.0,0.0,1629.5560036860427,0.0005121852933009868,0.00019239153418352484,4.7324312050198604e-05,0.0,0.0
21,2026-08-06T22:37:59.615808,shadow,silero,False,0.0014404312241822481,True,False,True,False,1,0.3333333333333333,9.714857498192392e-05,0.11482254697286012,3.645132464542084,0.0,0.0,1499.6538870590718,0.0006102552340303947,0.00018683932468145656,4.431205687915573e-05,0.0,0.0
22,2026-08-06T22:37:59.620918,shadow,silero,False,0.0014477119548246264,True,False,True,False,1,0.3333333333333333,0.00010726334859637981,0.12317327766179541,3.604377973850333,0.0,0.0,1462.1761778582697,0.0008157429579647884,0.0002042923631095443,6.218176245594493e-05,0.0,0.0
23,2026-08-06T22:37:59.626216,shadow,silero,False,0.0012694665929302573,True,False,True,False,1,0.3333333333333333,8.062074243977612e-05,0.17745302713987474,3.7307024552215045,0.0,0.0,1573.0139938217542,0.00043352462675449235,0.000112780757491266,4.1996037751057626e-05,0.0,0.0
24,2026-08-06T22:37:59.633074,shadow,silero,False,0.0011656892020255327,True,False,True,False,1,0.3333333333333333,0.0001116591070873441,0.16075156576200417,3.678954242205317,0.0,0.0,1490.661205972779,0.0008444319042030387,0.00019529088266483053,6.670994190408957e-05,0.0,0.0
25,2026-08-06T22:37:59.642731,shadow,silero,False,0.0010774574475362897,True,False,True,False,1,0.3333333333333333,0.00012231511257858993,0.1544885177453027,3.864257356071833,0.0,0.0,1559.497019935583,0.0009964031228749599,0.00031121150413023537,0.0001137118764025793,0.0,0.0
26,2026-08-06T22:37:59.651550,shadow,silero,False,0.0011833541793748736,True,False,True,False,1,0.3333333333333333,9.997825823654644e-05,0.10020876826722339,3.200834671268408,0.0,0.0,1461.536428385498,0.0006722824965933888,0.00014805488239558857,3.491612618824195e-05,0.0,0.0
27,2026-08-06T22:37:59.660827,shadow,silero,False,0.0012169001856818795,True,False,True,False,1,0.3333333333333333,0.00010098127487553602,0.13569937369519833,3.6103944640671255,0.0,0.0,1697.2448177392569,0.0005901837782452756,0.0001899067432795914,0.00010122015913748716,0.0,0.0
28,2026-08-06T22:37:59.668017,shadow,silero,False,0.0011165470350533724,True,False,True,False,1,0.3333333333333333,7.794837677467786e-05,0.1732776617954071,4.03874363667475,0.0,0.0,1796.2257904947573,0.0002894709736750292,0.0001885274100708612,5.8453765122374526e-05,0.0,0.0
29,2026-08-06T22:37:59.674732,shadow,silero,False,0.0011404689867049456,True,False,True,False,1,0.3333333333333333,8.456973101930264e-05,0.1649269311064718,3.68088946215638,0.0,0.0,1620.456720421579,0.00042684669047587893,0.0001430004016350612,5.308123973768604e-05,0.0,0.0
30,2026-08-06T22:37:59.685112,shadow,silero,False,0.0011351520661264658,True,False,True,False,1,0.3333333333333333,7.851862204008795e-05,0.1649269311064718,3.6033172881156763,0.0,0.0,1622.1242630645613,0.00039414163092952567,0.00010615011419852411,4.352897618170663e-05,0.0,0.0
31,2026-08-06T22:37:59.692378,shadow,silero,False,0.0011717119487002492,True,False,True,False,1,0.3333333333333333,6.089106348616819e-05,0.19832985386221294,4.288428378710272,0.0,0.0,1887.186815246798,0.00011458101336073094,0.00011546938191491327,4.3104216998552596e-05,0.0,0.0
32,2026-08-06T22:37:59.694031,shadow,silero,False,0.0011717119487002492,True,False,True,False,1,0.3333333333333333,5.691490684797714e-05,0.1732776617954071,3.868279227120693,0.0,0.0,1784.2565046730501,0.0001173696153715748,5.927748113199198e-05,2.6122848887556882e-05,0.0,0.0
33,2026-08-06T22:37:59.701147,shadow,silero,False,0.0010324276518076658,True,False,True,False,1,0.3333333333333333,7.003113854327353e-05,0.13987473903966596,3.906921117728748,0.0,0.0,1738.0425675173647,0.00024190637324060537,0.00012831773053841573,4.11528199023449e-05,0.0,0.0
34,2026-08-06T22:37:59.711009,shadow,silero,False,0.0009864085586741567,True,False,True,False,1,0.3333333333333333,5.870288585654323e-05,0.16910229645093947,3.9239048251714164,0.0,0.0,1767.1840581282256,0.00015139458553947548,6.893675611494076e-05,3.280597062142818e-05,0.0,0.0
35,2026-08-06T22:37:59.718428,shadow,silero,False,0.0009397240355610847,True,False,True,False,1,0.3333333333333333,6.314915270280885e-05,0.1544885177453027,3.6146024988474452,0.0,0.0,1705.6701954249163,0.00016354759034120357,8.416464510107614e-05,2.3524587603542145e-05,0.0,0.0
36,2026-08-06T22:37:59.724161,shadow,silero,False,0.0009246591362170875,True,False,True,False,1,0.3333333333333333,9.039319936803203e-05,0.12734864300626306,3.6399681101279713,0.0,0.0,1472.421949135928,0.0004943238832287784,0.00016168408430986803,3.001262273764505e-05,0.0,0.0
37,2026-08-06T22:37:59.730563,shadow,silero,False,0.0009001982980407774,True,False,True,False,1,0.3333333333333333,8.433077619219461e-05,0.11899791231732777,3.75811696620033,0.0,0.0,1528.2384004847263,0.00041358227660481,0.00016278266783364279,4.021866401289313e-05,0.0,0.0
38,2026-08-06T22:37:59.738452,shadow,silero,False,0.000915979384444654,True,False,True,False,1,0.3333333333333333,6.965008075533196e-05,0.12734864300626306,2.9786183848848276,0.0,0.0,1600.3395425004146,0.00032283848860061823,8.746190926549706e-05,2.225220931768399e-05,0.0,0.0
39,2026-08-06T22:37:59.751195,shadow,silero,False,0.0007750888471491635,True,False,True,False,1,0.3333333333333333,8.5288701472878e-05,0.11899791231732777,3.667263653491067,0.0,0.0,1524.7477469676805,0.0004614443641354832,0.00017846427942411588,3.1393039077436446e-05,0.0,0.0
40,2026-08-06T22:37:59.766810,shadow,silero,False,0.0007899424526840448,True,False,True,False,1,0.3333333333333333,7.01360384400992e-05,0.1419624217118998,3.5965173886536266,0.0,0.0,1659.3116956742567,0.0002684031650769911,0.00010641138017211786,2.8095465569319883e-05,0.0,0.0
41,2026-08-06T22:37:59.775042,shadow,silero,False,0.0007398690213449299,True,False,True,False,1,0.3333333333333333,5.8828901668526904e-05,0.16075156576200417,3.7129109709999115,0.0,0.0,1785.2203551925604,9.71257355435721e-05,0.00014148734159069007,2.160110700216575e-05,0.0,0.0
42,2026-08-06T22:37:59.782426,shadow,silero,False,0.0007181132677942514,True,False,True,False,1,0.3333333333333333,6.676841595881083e-05,0.15031315240083507,3.725764069413818,0.0,0.0,1633.642720943194,0.00024074668929671716,9.878320447975593e-05,3.095685709556634e-05,0.0,0.0
43,2026-08-06T22:37:59.789957,shadow,silero,False,0.000703429919667542,True,False,True,False,1,0.3333333333333333,7.162153051586312e-05,0.12108559498956159,2.6731470524503904,0.0,0.0,1702.4144406692287,0.0003360000005074028,7.857298958900844e-05,2.3573949556621452e-05,0.0,0.0
44,2026-08-06T22:37:59.799231,shadow,silero,False,0.0006735820206813514,True,False,True,False,1,0.3333333333333333,0.00011902151074716255,0.1544885177453027,3.1131249935147425,0.0,0.0,1166.3538061745023,0.0011162338325650474,8.782981623574669e-05,3.0128226269872566e-05,0.0,0.0
45,2026-08-06T22:37:59.810946,shadow,silero,False,0.0007477756589651108,True,False,True,False,1,0.3333333333333333,8.131425309195996e-05,0.09812108559498957,3.1650399683562163,0.0,0.0,1479.710353159432,0.00046369113292780946,8.62493697941783e-05,2.6682646357138235e-05,0.0,0.0
46,2026-08-06T22:37:59.819998,shadow,silero,False,0.0006776887457817793,True,False,True,False,1,0.3333333333333333,0.00010261527441519684,0.12734864300626306,3.1096859749087384,0.0,0.0,1356.3742699596369,0.0007269078207527731,0.0001143087509845119,2.9711252744461686e-05,0.0,0.0
47,2026-08-06T22:37:59.830346,shadow,silero,False,0.0006504686316475272,True,False,True,False,1,0.3333333333333333,8.730389007985506e-05,0.11691022964509394,3.612320257880673,0.0,0.0,1524.3077350782685,0.0004408916209234449,0.00013688970887949204,4.8540216336639635e-05,0.0,0.0
48,2026-08-06T22:37:59.832279,shadow,silero,False,0.0006504686316475272,True,False,True,False,1,0.3333333333333333,9.630765887377474e-05,0.12108559498956159,3.4289550546655136,0.0,0.0,1540.0253776597235,0.0006689920771444505,0.0001317664284045161,3.0461334873891016e-05,0.0,0.0
49,2026-08-06T22:37:59.841805,shadow,silero,False,0.0006462897872552276,True,False,True,False,1,0.3333333333333333,7.664197595158901e-05,0.12004175365344467,3.4570054390338094,0.0,0.0,1483.7549586075904,0.00031431509254854756,0.00015803304650295334,2.3292990150233827e-05,0.0,0.0
50,2026-08-06T22:37:59.849523,shadow,silero,False,0.0005492964410223067,True,False,True,False,1,0.3333333333333333,9.759218064827261e-05,0.12526096033402923,3.346177060104126,0.0,0.0,1541.524043016216,0.0005890522853757073,0.00026701506040381135,4.38635200306574e-05,0.0,0.0
51,2026-08-06T22:37:59.856712,shadow,silero,False,0.0005263278144411743,True,False,True,False,1,0.3333333333333333,8.724130550290572e-05,0.13778705636743216,3.6481152585478354,0.0,0.0,1507.4330613774503,0.0004578506768106382,0.0001793444343250564,3.8563240686564364e-05,0.0,0.0
52,2026-08-06T22:37:59.866978,shadow,silero,False,0.0005950522026978433,True,False,True,False,1,0.3333333333333333,7.298695410508848e-05,0.15031315240083507,3.6913535909129385,0.0,0.0,1571.8989188605485,0.00023857169855240668,0.0001781209356253547,2.3067686576504886e-05,0.0,0.0
53,2026-08-06T22:37:59.875293,shadow,silero,False,0.0005127904005348682,True,False,True,False,1,0.3333333333333333,8.762620444247635e-05,0.1022964509394572,3.379034069951741,0.0,0.0,1419.0032887151679,0.00046812871227550144,0.00015892759534289608,2.3679131821709603e-05,0.0,0.0
54,2026-08-06T22:37:59.882759,shadow,silero,False,0.0004957197234034538,True,False,True,False,1,0.3333333333333333,0.00012640186448646787,0.1649269311064718,4.481419089418474,0.0,0.0,2523.248374844196,0.00047996388101733317,0.0006203206743847719,0.00046460406421079843,0.0,0.0
55,2026-08-06T22:37:59.892435,shadow,silero,False,0.005108264274895191,True,False,True,False,1,0.3333333333333333,0.00022327139490238728,0.20668058455114824,4.162191316368738,0.0,0.0,2370.933425870013,0.0006794643154113762,0.0021344805680412362,0.0026414334606336986,0.0,0.0
56,2026-08-06T22:37:59.900058,shadow,silero,False,0.004640978295356035,True,False,True,False,1,0.3333333333333333,0.0004279165340021514,0.19832985386221294,3.6769914492984004,0.0,0.0,1598.828506307286,0.009640837940879615,0.010018943442833796,0.0010700660505131607,0.0,0.0
57,2026-08-06T22:37:59.908257,shadow,silero,False,0.0024088944774121046,True,False,True,False,1,0.3333333333333333,0.0001626502935587578,0.16910229645093947,3.7530197423129783,0.0,0.0,1679.476846908237,0.000671843855316877,0.0019104664349512157,8.605592308395509e-05,0.0,0.0
58,2026-08-06T22:37:59.918117,shadow,silero,False,0.0019235241925343871,True,False,True,False,1,0.3333333333333333,0.00025604225661448866,0.21711899791231734,3.647155684548246,0.0,0.0,1703.3913786695616,0.0016848676395262046,0.005451522870242173,0.0001456885111678119,0.0,0.0
59,2026-08-06T22:37:59.926802,shadow,silero,False,0.0015878909034654498,True,False,True,False,1,0.3333333333333333,0.00030726255728724623,0.18789144050104384,3.8594462461645653,0.0,0.0,1702.688120298175,0.002682101587189627,0.0076041091018315,0.0003512647770353327,0.0,0.0
60,2026-08-06T22:37:59.930781,shadow,silero,False,0.0016439093742519617,True,False,True,False,1,0.3333333333333333,0.0003141057714399585,0.18162839248434237,3.5588231751293735,0.0,0.0,1612.5563625896907,0.003959130647181872,0.006965600963841514,0.0002507466223497158,0.0,0.0
61,2026-08-06T22:37:59.935377,shadow,silero,False,0.0011998660629615188,True,False,True,False,1,0.3333333333333333,0.00019091264893109322,0.17954070981210857,3.7228591743352752,0.0,0.0,1667.7452800255357,0.0006885705347529337,0.0032367737502252206,0.00011211645951590988,0.0,0.0
62,2026-08-06T22:37:59.942599,shadow,silero,False,0.0008832579478621483,True,False,True,False,1,0.3333333333333333,0.00014684704685230624,0.16910229645093947,3.583841870210689,0.0,0.0,1603.6585837377006,0.0006741874837631713,0.0015117462508555514,8.404823054488808e-05,0.0,0.0
63,2026-08-06T22:37:59.948120,shadow,silero,False,0.0007543136598542333,True,False,True,False,1,0.3333333333333333,0.00012800388607270706,0.1544885177453027,3.8601233015992134,0.0,0.0,1531.349548463681,0.0007743884321425243,0.0008562611233044126,7.423512172366661e-05,0.0,0.0
64,2026-08-06T22:37:59.949645,shadow,silero,False,0.0007543136598542333,True,False,True,False,1,0.3333333333333333,0.0001234834302679716,0.16701461377870563,3.716847168431505,0.0,0.0,1851.1448490021535,0.0007007532212357739,0.0007963663760606806,0.00010065008224557154,0.0,0.0
65,2026-08-06T22:37:59.956871,shadow,silero,False,0.000766924349591136,True,False,True,False,1,0.3333333333333333,0.00011862158728040043,0.15866388308977036,3.864919647081621,0.0,0.0,1697.217374120842,0.0007401826029199441,0.0005901476499204628,7.217736528126468e-05,0.0,0.0
66,2026-08-06T22:37:59.963437,shadow,silero,False,0.0006157318130135536,True,False,True,False,1,0.3333333333333333,9.523339478461147e-05,0.162839248434238,3.9399566485368993,0.0,0.0,1643.4479351708019,0.00041493795124495194,0.00035832338020547254,5.554463937995941e-05,0.0,0.0
67,2026-08-06T22:37:59.972960,shadow,silero,False,0.0006234314059838653,True,False,True,False,1,0.3333333333333333,0.00010588883175673346,0.1419624217118998,3.758470758710136,0.0,0.0,1469.225044042393,0.0007292314943363295,0.00033443767218152413,3.752416747855904e-05,0.0,0.0
68,2026-08-06T22:37:59.985552,shadow,silero,False,0.000607543857768178,True,False,True,False,1,0.3333333333333333,0.00010951695835795265,0.15866388308977036,3.835617746268591,0.0,0.0,1581.1336617069194,0.0007958642147571341,0.00036597167243046616,7.053617654743442e-05,0.0,0.0
69,2026-08-06T22:37:59.992830,shadow,silero,False,0.0005528408219106495,True,False,True,False,1,0.3333333333333333,9.019608643175203e-05,0.13987473903966596,3.7887642310495013,0.0,0.0,1627.027149534494,0.0004105945643193421,0.00026187835821540255,5.036222236001586e-05,0.0,0.0
70,2026-08-06T22:37:59.999097,shadow,silero,False,0.0005073373904451728,True,False,True,False,1,0.3333333333333333,0.00011753779204362973,0.14822546972860126,3.7957089915978797,0.0,0.0,1589.2019040183689,0.0008652800408583234,0.0003174529468440379,0.00011619423029285238,0.0,0.0
71,2026-08-06T22:38:00.004465,shadow,silero,False,0.0005297755706124008,True,False,True,False,1,0.3333333333333333,0.00013946342594475258,0.13987473903966596,3.580615475158667,0.0,0.0,1572.064631410095,0.0014317053839107627,0.0004003182363086697,0.00012637238814653456,0.0,0.0
72,2026-08-06T22:38:00.009827,shadow,silero,False,0.0005104435258544981,True,False,True,False,1,0.3333333333333333,0.00013763414920102426,0.12526096033402923,3.688486854330675,0.0,0.0,1629.0349845388585,0.0014188201956297985,0.0004343587797199935,0.00011231244311653212,0.0,0.0
73,2026-08-06T22:38:00.014562,shadow,silero,False,0.00045675263390876353,True,False,True,False,1,0.3333333333333333,0.00017055113240872346,0.1315240083507307,3.7408872994095437,0.0,0.0,1575.2410058093835,0.002124502178062399,0.0006121820012730381,0.00030205298498546946,0.0,0.0
74,2026-08-06T22:38:00.022545,shadow,silero,False,0.00042204008786939085,True,False,True,False,1,0.3333333333333333,0.00020197622710095968,0.13569937369519833,3.9655156297272023,0.0,0.0,1538.908624946279,0.002802032149965069,0.0011783378897720904,0.00026931325630758857,0.0,0.0
75,2026-08-06T22:38:00.031479,shadow,silero,False,0.0004539626825135201,True,False,True,False,1,0.3333333333333333,0.0001955550264653659,0.16701461377870563,3.8096839635504653,0.0,0.0,1522.3882767836737,0.0029838928693595125,0.0008591012513324323,0.00023461026904815572,0.0,0.0
76,2026-08-06T22:38:00.046834,shadow,silero,False,0.000519547495059669,True,False,True,False,1,0.3333333333333333,0.00030576783692693463,0.11064718162839249,3.827757562627991,0.0,0.0,1480.8601059540595,0.007480446632924903,0.00201228667215619,0.00046606332525466095,0.0,0.0
77,2026-08-06T22:38:00.056450,shadow,silero,False,0.0006438337732106447,True,False,True,False,1,0.3333333333333333,0.0002939487931684371,0.16701461377870563,3.9272421021622175,0.0,0.0,1541.1464835708045,0.0055137865824370184,0.0032748439186142896,0.0006215946542502889,0.0,0.0
78,2026-08-06T22:38:00.066635,shadow,silero,False,0.0010503092780709267,True,False,True,False,1,0.3333333333333333,0.000456007732051704,0.23173277661795408,3.901116755876242,0.0,0.0,1885.9498419320341,0.003892265760338521,0.016380014941434044,0.003069604979042249,0.0,0.0
79,2026-08-06T22:38:00.082297,shadow,silero,False,0.0028231926262378693,True,False,True,False,1,0.3333333333333333,0.0008893922309210169,0.22964509394572025,3.705434028743343,0.0,0.0,1919.829233497262,0.021397782568869726,0.057074214632693854,0.01185505379066209,0.0,0.0
80,2026-08-06T22:38:00.088484,shadow,silero,False,0.0028231926262378693,True,False,True,False,1,0.3333333333333333,0.0015298993714967107,0.22338204592901878,3.724264915090899,0.0,0.0,1825.144987521873,0.0711403005736236,0.16753288564314223,0.030087640172564593,0.0,0.0
81,2026-08-06T22:38:00.108698,shadow,silero,False,0.007764201145619154,True,False,True,False,1,0.3333333333333333,0.0021290337170911055,0.16075156576200417,3.246021466260993,0.0,0.0,1760.9756061541214,0.25983425645517866,0.23108416174949573,0.029754560985945314,0.0,0.0
82,2026-08-06T22:38:00.123991,shadow,silero,False,0.01020857784897089,True,False,True,False,1,0.3333333333333333,0.0013746462791594943,0.19206680584551147,3.615927044887058,0.0,0.0,1748.572405081935,0.1159359836123393,0.08618350959863066,0.014255362379542717,0.0,0.0
83,2026-08-06T22:38:00.134334,shadow,silero,False,0.015045258216559887,True,False,True,False,1,0.3333333333333333,0.0014116137092404794,0.17745302713987474,3.3998103380608553,0.0,0.0,1661.8873660745787,0.12347417818874956,0.09145974546107435,0.012645270866675615,0.0,0.0
84,2026-08-06T22:38:00.144946,shadow,silero,False,0.011403261683881283,True,False,True,False,1,0.3333333333333333,0.0030855744031099844,0.17536534446764093,2.9807055715365527,0.0,0.0,1730.4189535440048,0.6143769268577501,0.4103198199916649,0.06984204048575832,0.0,0.0
85,2026-08-06T22:38:00.153517,shadow,silero,False,0.013663703575730324,True,False,True,False,1,0.3333333333333333,0.0027802926958160066,0.22338204592901878,3.442299071802142,0.0,0.0,1951.9045803432473,0.2049289426854134,0.5068876310048471,0.17657688734317697,0.0,0.0
86,2026-08-06T22:38:00.160398,shadow,silero,False,0.009702037088572979,True,False,True,False,1,0.3333333333333333,0.0025221081063828226,0.21294363256784968,3.6795307097312966,0.0,0.0,1883.6631916987271,0.07690121826996066,0.5312450027547071,0.12320498148985404,0.0,0.0
87,2026-08-06T22:38:00.170811,shadow,silero,False,0.008546213619410992,True,False,True,False,1,0.3333333333333333,0.0023281679481195914,0.21085594989561587,3.7556675936211064,0.0,0.0,1874.7896740490166,0.08738731385644595,0.4659803144543137,0.06967907166082021,0.0,0.0
88,2026-08-06T22:38:00.180080,shadow,silero,False,0.006305389106273651,True,False,True,False,1,0.3333333333333333,0.002426701655243128,0.18789144050104384,3.420870208684896,0.0,0.0,1725.1018112160502,0.05489430234151074,0.584099079409461,0.03894508928420699,0.0,0.0
89,2026-08-06T22:38:00.186937,shadow,silero,False,0.005967259407043457,True,False,True,False,1,0.3333333333333333,0.00275835379062675,0.162839248434238,2.6743415086282885,0.0,0.0,1623.8871824236137,0.12227059063773582,0.719465597488335,0.03353867111534671,0.0,0.0
90,2026-08-06T22:38:00.193638,shadow,silero,False,0.004907552152872086,True,False,True,False,1,0.3333333333333333,0.002301744578753135,0.17745302713987474,3.4279874679034448,0.0,0.0,1657.9666676267843,0.11960771899637022,0.46264048271013325,0.027455495290468063,0.0,0.0
91,2026-08-06T22:38:00.201556,shadow,silero,False,0.004250559024512768,True,False,True,False,1,0.3333333333333333,0.0030983859266227104,0.1732776617954071,3.1914523393580185,0.0,0.0,1781.0545370512637,0.12527681109137487,0.943154042261927,0.0356720332988337,0.0,0.0
92,2026-08-06T22:38:00.204735,shadow,silero,False,0.00410401402041316,True,False,True,False,1,0.3333333333333333,0.002479998442676426,0.18789144050104384,3.3849587790327145,0.0,0.0,1942.092075586372,0.10883563309403221,0.5507900242601796,0.04580579817171952,0.0,0.0
93,2026-08-06T22:38:00.207997,shadow,silero,False,0.004824663978070021,True,False,True,False,1,0.3333333333333333,0.0021710736364219867,0.25052192066805845,3.679880245250898,0.0,0.0,1943.9481073082734,0.11951362488599362,0.3458240339896006,0.07641302176870925,0.0,0.0
94,2026-08-06T22:38:00.211254,shadow,silero,False,0.007299194578081369,True,False,True,False,1,0.3333333333333333,0.0009290011694379389,0.19832985386221294,3.644194547635977,0.0,0.0,1727.7726386511308,0.05195773520946641,0.037043688809468976,0.010138684155861364,0.0,0.0
95,2026-08-06T22:38:00.216688,shadow,silero,False,0.010851242579519749,True,False,True,False,1,0.3333333333333333,0.0006037827938206486,0.20876826722338204,3.724051218057311,0.0,0.0,1695.2096873906669,0.0188590133504086,0.01909803926490733,0.003764110613375601,0.0,0.0
96,2026-08-06T22:38:00.220710,shadow,silero,False,0.010851242579519749,True,False,True,False,1,0.3333333333333333,0.0011863937664352256,0.22755741127348644,3.982891186445468,0.0,0.0,1888.6653905709175,0.02949612308890894,0.10145171141709837,0.03021027476089522,0.0,0.0
97,2026-08-06T22:38:00.229677,shadow,silero,False,0.02946697734296322,True,False,True,False,1,0.3333333333333333,0.0023801685349940883,0.22755741127348644,3.739594671174987,0.0,0.0,2006.6226489136186,0.03323479637030567,0.49679823443687565,0.1209322660854939,0.0,0.0
98,2026-08-06T22:38:00.237113,shadow,silero,False,0.009978669695556164,True,False,True,False,1,0.3333333333333333,0.00285248916692344,0.18997912317327767,3.011264768234834,0.0,0.0,1816.481745014318,0.04378967883897523,0.8088855707325427,0.08374802179034734,0.0,0.0
